date,main_contract,put_option,call_option,put_iv,call_iv,avg_iv
20240102,au2402.SF,au2402P480.SF,au2402C488.SF,12.127995417848997,11.859043401611537,11.993519409730267
20240103,au2404.SF,au2404P480.SF,au2404C488.SF,11.413081860759089,9.724969896114525,10.569025878436808
20240104,au2404.SF,au2404P480.SF,au2404C488.SF,11.063741560911474,9.384932971924673,10.224337266418074
20240105,au2404.SF,au2404P480.SF,au2404C488.SF,10.946182415623513,9.336972892945889,10.141577654284701
20240108,au2404.SF,au2404P480.SF,au2404C488.SF,11.375429102000867,10.111313269132204,10.743371185566534
20240109,au2404.SF,au2404P480.SF,au2404C488.SF,10.679284859110131,9.606515524776134,10.142900191943133
20240110,au2404.SF,au2404P472.SF,au2404C480.SF,10.17072795809091,8.72451119939527,9.44761957874309
20240111,au2404.SF,au2404P480.SF,au2404C488.SF,10.81212827234172,9.648268258114859,10.230198265228289
20240112,au2404.SF,au2404P480.SF,au2404C488.SF,10.690952068033589,9.579681862736512,10.135316965385051
20240115,au2404.SF,au2404P480.SF,au2404C488.SF,10.846705359088169,9.625825242644451,10.236265300866311
20240116,au2404.SF,au2404P480.SF,au2404C488.SF,10.33280332085839,9.393073310810552,9.862938315834471
20240117,au2404.SF,au2404P472.SF,au2404C480.SF,9.424546476534628,8.25605137855435,8.840298927544488
20240118,au2404.SF,au2404P472.SF,au2404C480.SF,9.41640380824593,8.03149128756434,8.723947547905134
20240119,au2404.SF,au2404P480.SF,au2404C488.SF,10.02280123311589,8.865178615464982,9.443989924290436
20240122,au2404.SF,au2404P472.SF,au2404C480.SF,9.187850786399114,8.155321855047221,8.671586320723168
20240123,au2404.SF,au2404P472.SF,au2404C480.SF,9.000427770651799,8.007856991786436,8.504142381219118
20240124,au2404.SF,au2404P472.SF,au2404C480.SF,9.271703166248562,8.038707561428755,8.655205363838657
20240125,au2404.SF,au2404P472.SF,au2404C480.SF,9.445860244457753,8.128008130254774,8.786934187356263
20240126,au2404.SF,au2404P472.SF,au2404C480.SF,8.764183756531125,7.588160876106532,8.176172316318828
20240129,au2404.SF,au2404P480.SF,au2404C488.SF,9.124397429699073,8.354830089108207,8.739613759403639
20240130,au2404.SF,au2404P480.SF,au2404C488.SF,8.95185754478595,8.385892316210786,8.668874930498369
20240131,au2404.SF,au2404P480.SF,au2404C488.SF,9.096877302408638,8.440882130501139,8.768879716454888
20240201,au2404.SF,au2404P480.SF,au2404C488.SF,9.180327813384878,8.539004846916532,8.859666330150706
